age,gender,height_cm,weight_kg,bodyFat_,gripForce,sitAndBendForward_cm,situpsCounts,broadJump_cm
56,F,151.9,48,30.7,24.8,20.8,19,160
43,M,171,76.4,22.6,45.4,15.7,36,195
30,M,175.8,87.2,20.4,53,19,51,226
44,F,159,57.4,33.9,26.3,16.2,40,144
58,M,175.3,71.2,14.9,46,20.1,46,219
21,M,176.1,72.3,14.2,44.4,20,65,249
24,F,161.6,50.4,27.2,28.3,21.5,45,172
27,M,171.5,71.7,21.9,41.9,21.5,52,210
34,M,174.9,86.9,25.8,51.7,10.4,39,182
28,F,157.3,53.8,26.1,28.4,21.1,41,165
60,F,152.5,48.1,24.9,23.3,22.7,32,158
24,M,171.3,72,18.4,38.3,14.7,56,245
26,M,174.6,72.3,24,43.4,16.7,48,243
35,M,180.5,73.1,15.1,37.9,25.6,43,185
46,M,170,75.2,22.8,41.9,20,43,219
30,M,172.9,77.7,17.3,49,15.3,39,233
43,F,155.9,53.3,23.6,25.4,16.1,27,159
31,M,179.7,81.7,16.6,42.5,18,47,211
61,F,151.5,58.3,40.2,21.7,10.8,3,115
26,F,161,61.9,34.3,25.9,28.5,44,153
24,M,182,85.8,25,50.3,-11.9,52,212
25,F,157.2,51.2,22.1,27.4,15.3,45,180
25,M,173.8,73.7,22.6,32.1,18.6,44,218
21,M,172.3,62.8,16.2,42.1,7.6,41,205
27,M,176.8,69.7,14.5,51.5,7.5,49,211
31,M,177.2,75.12,21.7,47.7,21.1,60,227
62,F,156.3,58.5,38.2,23.4,12.6,17,90
29,M,173.9,77.2,21.4,51.1,6.8,56,180
60,M,169.4,77.54,25.4,48.7,14.5,38,194
27,M,179.5,72.7,12.1,46.4,12.2,42,232
21,F,155.9,51.1,24.8,20.8,10.2,44,173
61,F,165.9,65.8,28.4,24.3,4.4,11,112
62,F,151.2,55.9,37.9,19.4,18.4,21,99
26,M,171.7,66.1,15,43.2,7.4,54,242
43,M,167.1,58.5,17.9,46.2,3.2,50,216
51,M,160.9,66.22,22.2,44.3,21.2,43,202
37,M,170,75.8,24.3,46.6,9.1,45,202
28,M,167,68.1,20.5,46.5,11.1,54,212
47,M,174.8,77.4,18.2,18,14,41,205
27,M,175.1,82.4,19.4,38.3,17.1,54,205
39,F,163.2,57.2,33.1,25.2,14.7,11,124
50,F,159.3,60.4,30.2,22,21.4,21,142
25,M,176.3,63.8,9.8,39.9,23.4,45,238
35,M,168.5,71.8,17.27,44.5,25.4,58,226
27,M,173,72.8,16.9,53.4,15.5,54,261
53,M,167,61.4,17.8,30.2,21,43,210
27,M,182.1,80.8,16.2,53.2,8,49,223
63,F,159.1,64,38.9,30.8,22,0,117
24,M,166.5,65.6,18.2,46.4,24.4,59,223
21,F,155.1,52.8,28.3,20.3,18.8,46,203
28,M,164,64.9,22.5,37.3,13.4,48,209
45,F,159.4,44.3,9.4,24.3,34.3,38,154
22,F,166,59.88,22.7,34.5,18.3,52,202
36,M,165.9,59.1,18.4,41.8,15.3,54,202
26,M,181,80.2,18.2,44.6,19.4,68,246
52,M,167.9,69.7,22.5,42.9,18,60,206
22,M,173.4,76,16.5,45,9.8,56,215
23,M,171.6,67.1,13.9,39.5,19.3,53,222
22,F,160.4,52.3,34.2,0,15.2,45,165
23,F,163.3,63.38,33.7,27.6,27.9,43,167
23,F,166.2,60.3,28.5,25.6,25.9,30,161
32,M,172.6,63.5,13.4,51.1,18.6,50,218
23,M,185.6,73,9,33.1,14.9,55,256
43,M,169.4,93.9,28.2,56.4,12.4,35,215
38,F,170.6,56.6,18,30.2,26.5,30,170
28,M,181.2,75.94,19.2,40.7,20.4,54,238
47,F,157.2,55.1,31.6,27.5,12,33,171
57,M,173.7,80,22.6,39.1,13.1,35,176
49,M,167.5,78.3,28.7,26.9,14.7,32,160
24,F,166.4,60.4,30.7,31.2,14.1,41,165
28,M,178.5,70.8,26.1,40.8,7.4,51,230
56,M,176.7,77.5,29.5,43.3,15.7,36,203
33,M,176.4,81.6,24,39.5,-2.3,44,170
57,M,168.2,64.4,20.4,43.8,7.8,25,184
27,F,164.2,55.1,20.2,30.3,28.3,30,162
57,M,159.1,60.8,20.6,39.2,16.2,42,199
27,F,145.4,46.8,29.3,22.6,21.5,39,163
22,M,171.9,62.22,18.5,34.9,6.8,57,158
29,M,168.1,74.3,22.7,45.5,11.2,53,233
32,M,179.6,70.5,12.4,49.7,14.7,56,223
62,M,166.9,70.5,21.3,33.8,3.7,34,159
26,M,173,74.3,13.6,50.6,20.7,52,235
23,M,167.4,78.2,21.6,40.8,7.3,61,189
27,F,161,53.5,26.1,22.3,22.3,38,178
21,M,167.6,71.1,20.29228,36.2,10.5,47,237
63,M,163.9,76.2,29.2,53.8,15,33,170
21,M,178.6,83.3,24.3,45.2,0.3,34,206
25,M,173.4,67.6,28.3,33.2,6.4,25,195
24,M,163.8,62.8,26.6,32.6,4.1,32,180
22,M,172.9,62.3,12.6,34.1,22.7,49,242
24,M,179,80.3,10.1,56.2,27.8,67,276
21,F,162.3,52.4,23.6,28,25.8,46,177
58,F,162.3,55.7,29.9,26.3,14.6,20,144
48,F,165.3,53.3,20,25.9,19.2,36,171
51,F,161.6,55.6,21.1,21.8,20.1,43,167
60,F,160,76.9,50.3,20.1,-8.1,0,0
24,M,172,71.9,24.32,49.7,6.2,40,152
61,M,170.4,74.5,21.8,40.7,10.4,34,179
28,M,175.8,67,18.1,37.4,17.3,60,244
23,M,166.4,66.1,19.1,46.5,8.9,55,227
22,M,162.9,78,33.5,32.3,4.4,45,191
23,M,172.3,58,16.9,29.9,18.1,63,218
22,M,167.4,62.5,20.1,40.5,13.8,59,203
29,M,171,66.6,15.6,56.8,8.1,46,222
57,M,173.6,69.2,17.3,40.9,13,44,192
22,M,175.1,77.6,26.7,36,-3.1,35,196
61,M,171.1,86.22,31.7,40.6,7.8,30,157
23,M,167.8,66.4,25.5,35.9,7,50,186
28,M,180,84.5,19.3,60.7,24.8,58,263
44,M,174.7,79.6,22.7,52.4,1.2,21,163
26,F,161.8,73.4,37.4,23.9,11.2,10,135
53,F,152.7,47,23.9,21.1,16.3,22,142
45,M,180.1,94.1,36.6,49,-13,23,177
38,F,165.9,55.6,23.7,29.3,21.8,52,170
50,F,155.2,50.8,35.4,17.9,8.9,12,107
26,M,175.7,75.3,13.6,49.5,23.1,52,228
21,F,159.6,51.2,24.7,25.1,32.8,37,207
60,M,171.9,74.7,21.7,43.5,16.4,40,197
21,F,155.2,37.4,12.7,18.8,25.7,36,183
22,M,172.5,69.4,13.3,35.2,-8,32,227
23,M,170.8,61.4,17.1,37.3,10.5,51,198
25,F,163.3,58.8,31.7,24.3,23,51,182
59,F,157.7,47.2,22,20.9,26.5,30,132
46,M,168.8,70.1,17.8,44.8,18.1,47,211
43,M,182.4,91.6,26.7,47.3,15,26,222
48,M,177.4,78.9,22.2,41.9,1.3,24,208
21,M,167.5,71.8,16.1,39.9,16.4,63,224
31,M,174.5,74.92,25.9,55.5,10.5,52,213
43,M,164.3,59.4,8.8,38.9,22.5,40,201
21,M,167,74.4,24,42.2,20.8,61,214
60,M,167.7,71.86,23.6,36.6,17.4,37,151
50,F,161.9,55.4,27.2,22.5,19.9,34,162
59,M,177.4,76.7,21,37.1,6.7,27,177
23,M,177.8,80.7,23.1,42.6,14,47,177
44,M,167.6,68.2,24.6,36.3,15.2,38,220
26,M,183.5,78.1,13.4,44.5,9,47,217
31,M,173,69.4,15.7,42.8,2.9,51,209
36,M,180.7,74,12.8,56.8,21.6,66,246
30,M,173.4,75.6,15.6,45.5,9.4,51,237
54,M,176.5,75.3,18.4,50,28.4,45,229
34,M,177.3,79.1,12.8,51.4,11.2,45,197
23,F,161.2,55.46,28.9,20.5,6.3,12,148
22,M,178.1,67.9,16.3,43.1,12.7,48,159
62,F,156.4,59.7,36,23.9,19.5,13,136
55,F,159.4,57.6,28.3,29.2,14.6,26,156
29,M,179.6,87.1,22.9,46.4,9.1,46,208
22,M,176.5,74.3,16.8,52.8,19.7,55,229
39,M,175.7,72.2,23.2,42.2,14.9,51,235
23,M,170.1,81.6,19.2,39.2,13.7,58,194
32,M,167.6,63.8,18.7,26.9,5.5,42,188
50,M,173.5,66.4,15.3,44.7,18.5,44,189
34,M,165.3,65,19.1,45.3,18.5,68,228
38,F,161.4,60.4,30.5,24.4,17.8,19,126
31,F,160.6,54.4,25.6,24.5,-1.8,39,169
30,M,174.5,81.8,20.2,56.2,16.3,65,232
24,F,157.2,45.9,31.2,22.7,17.2,9,145
24,M,180.3,79,21.1,46.7,15.2,49,227
23,M,181.2,89.8,23.9,51,15,43,240
22,M,171,61.3,16.7,37.6,5.8,34,204
62,F,152.9,55.6,32.7,24.4,21.2,15,131
25,F,167.1,55.5,21.7,29.1,21,30,165
42,M,173.4,69.2,16.8,54.2,19.9,47,233
41,F,167.6,74.3,31.6,20.7,10.7,15,155
38,M,177.5,79.2,26.6,53.4,16.1,46,209
26,F,162.4,52.9,25.8,25.3,18.5,46,167
22,M,167.6,68.8,25,34.2,17.8,54,197
21,M,173.3,57.9,12.8,36.4,9.9,44,212
42,M,180,68.3,17.3,43.2,14.3,45,215
41,F,163.5,55.4,28.5,26.1,10.9,33,162
26,M,182.4,78,13.3,34.7,18,52,259
21,F,158.9,53.3,30.4,21.1,14.1,45,178
57,M,167.6,69.6,25.9,37,19.8,31,190
32,M,179.9,91.1,30,37.4,-15.7,32,166
61,M,172.6,73,20.4,40.9,15,37,188
43,F,162.7,48.3,24.7,20.6,13.5,20,140
26,M,183.1,82.7,20.3,50.9,20,60,198
27,M,163.3,62.5,15,40.3,20.7,63,233
29,F,161.5,59,28.1,30.4,25,40,174
21,M,181.4,85.4,16.5,44.1,22.1,65,237
38,M,163.7,72.8,23.9,43.1,-10.7,32,205
34,M,174.5,93.8,32.9,35,2.3,42,194
45,F,161.3,55,27.6,25.1,3,24,136
35,M,175.4,73.9,24.9,45.7,15,41,223
26,M,167.7,68.94,21.9,47.5,14.1,44,238
59,F,160.1,58.5,36.5,20.8,21.1,20,145
29,M,180.1,79.8,22.8,52.9,22.7,56,246
27,M,171.9,67.9,17.9,34.1,14.5,53,233
46,F,154.4,57.4,35.8,21.1,21.4,20,158
24,M,173.6,68.5,15.8,51.3,9,60,260
21,M,173,74.5,15.8,40.8,21.2,55,230
58,F,155.7,70.6,36.8,24.9,19.9,25,151
60,F,153.5,55.5,33.7,21.7,18.2,9,125
55,F,156.7,54.3,26,23.7,15.4,16,124
24,M,176,79.5,23.7,53.3,17.6,56,225
21,F,165,51.1,14.9,30.7,27.1,55,202
38,F,170.5,49.3,14.1,29.5,28.7,44,196
24,F,163.5,46.98,22.7,21.7,25.9,47,165
28,M,174.3,67.3,18.6,44.1,5.3,46,166
26,F,168.6,53.2,23.1,28.6,29.9,40,165
30,M,173.9,60.4,13.9,48.2,18.7,63,244
26,M,167.7,69.9,19.1,33.4,8.2,59,202
28,M,173.8,78.5,17.3,50.1,19.9,57,237
24,F,157.8,51.7,25.2,26.1,24.2,50,187
31,M,172.6,73.64,22.6,43.4,13.4,46,190
44,M,175.5,81,25.7,50.5,11.6,47,196
34,M,173.1,87.8,23.8,41.8,19.7,55,214
25,M,169.9,65.3,23.4,29.4,17.3,21,158
22,F,155.3,47.3,23.2,24.4,20.4,32,185
56,M,176.4,73.7,22.8,34.9,7.8,45,161
27,F,163.5,53.8,32,25.6,20.8,42,175
21,M,181.7,84.7,24.7,41,-2.7,46,223
37,F,158,57.6,35.4,29.3,12,20,135
33,M,174.7,77.6,14.9,43.9,13.7,65,218
40,F,155.9,56,23.6,25.9,26.1,41,183
31,M,167.1,70.1,19.1,49.7,20.1,51,226
34,M,169.3,75.3,17.7,57.4,19.6,68,233
26,M,176.9,64,15.6,40.3,20.6,49,219
28,M,178.1,91.8,27,42.8,15.1,31,204
25,M,182.6,77.56,15.3,52.9,8.6,46,235
28,M,177.2,79.3,24,47.9,10.3,48,187
25,M,178.2,77.9,17.3,47.3,12.1,51,228
56,M,161.5,58.8,19,41.6,18.1,53,211
61,F,161.5,48.3,28.9,22.6,26.3,9,104
34,F,164.7,64.4,23.3,39.3,27.1,40,152
22,M,169.5,72.8,23.4,36.8,10.6,57,237
49,M,167.1,72,20.5,51,3.6,27,177
55,F,165.5,65.7,32,29.9,22.6,26,172
51,F,155.7,55.7,30.2,24.3,21.2,26,145
62,M,165.8,63.8,20.4,37,18,35,197
33,M,176.1,82,27.8,41.2,5.3,35,222
60,M,163.2,72.3,27.3,39.6,11.9,31,195
32,M,164.4,59.9,17.4,45.5,16.9,47,223
33,M,176.6,76.3,11.7,59.1,15.7,54,253
43,F,162.3,54.7,26.4,31.7,23.5,42,195
27,M,178.8,72.8,16.8,45.7,9.9,55,170
21,F,162.4,59.2,20.9,29.4,16.4,48,158
38,F,162.2,68.1,38.7,31.7,14,27,130
27,M,181.5,87.6,19.7,44.7,11.3,46,240
44,M,182.3,74.3,20.6,43,13.6,32,185
25,M,176.2,72.1,9.9,50.1,18.6,54,249
59,M,179.1,62.1,13.8,41.2,18.4,31,182
24,M,174.1,68.2,18.2,36.2,15.9,52,232
23,M,173,71.2,18.4,46.1,7.5,48,225
55,F,159.5,59.5,34.6,19.3,18.5,19,103
35,M,179.5,87,21.6,47.6,17.8,57,226
44,M,178.8,72.7,9.3,43.4,21.9,48,40
38,M,173.5,82.1,25.7,41.8,18.3,44,209
26,M,175.9,97.8,33.9,43.3,1.1,26,181
26,M,180.7,83.7,19.5,53,17.7,52,230
57,F,154.6,59.3,41.1,21.7,16.7,0,106
36,M,176.3,70.1,15.4,57.5,18.5,49,225
28,M,165.6,68.9,11.9,52.2,14.9,61,243
37,M,171.1,84.2,20.7,40.9,-3.9,51,210
60,M,164.9,67,23.9,36.5,10,27,180
50,F,152.7,62.2,36.6,19.1,14.5,23,148
24,F,165.7,60.5,22.6,22.8,14.2,39,140
28,M,168.1,74.3,23.9,43.6,18.4,57,219
23,F,165.9,66.7,36,20.2,15.1,22,124
21,M,177.2,63.2,7.1,43.9,13.3,60,279
23,F,162.8,53.3,18.6,28.5,27.7,40,196
24,F,158.4,59.1,33.1,30.1,2.7,15,120
28,F,163,60.8,24.5,34.5,25.6,48,181
58,F,163.1,72.8,39.2,27.9,15,0,96
25,M,170.1,108.6,39,35.1,1.5,34,198
26,M,162.2,76.7,31.6,37,3.2,29,214
21,F,155.5,57.4,33.7,20.3,25.7,14,131
34,M,183.8,81.2,22.8,50,2.4,34,209
32,F,160.4,48.3,32.1,25.8,26.2,31,139
24,M,169.5,59.3,16.5,36,9.8,43,210
22,F,158.5,45.8,25.7,26.3,30.1,38,151
48,M,172.7,85,23.9,44.4,15.4,47,201
60,M,165.5,56.9,14.9,29.6,15.6,30,169
27,M,172.7,56.6,13.3,41.4,19.7,53,210
62,F,150.4,50.9,38.6,18,16.2,16,85
23,M,165,54.2,12.3,34,14,40,205
30,M,177.8,75.9,19.1,53.4,16.2,48,222
21,M,161.8,55.5,14.8,35.5,23.4,55,252
22,M,177.3,66.4,12.5,35,13.8,48,253
62,M,172.5,68,20.8,44.3,3.6,28,192
47,M,173,72.8,17.4,44.6,14.9,42,178
25,M,174.7,77.5,10.6,59.4,19.3,56,231
22,M,173.2,76.7,17.3,40.9,11,51,213
25,M,168.9,63.7,21.5,38.3,19.3,44,215
24,M,183.1,79.9,14.9,51.1,14,53,214
24,M,169,59.2,11.3,34.3,13.3,60,213
23,M,169.4,60.3,11,40.4,18,61,285
43,M,186.2,78,10.7,54,15.3,54,235
37,M,172.8,79.3,24.7,38.8,5.8,49,239
26,F,166.3,52.1,24.8,26,20.1,43,170
25,F,154.5,49.7,28.2,26.5,26.9,34,163
24,F,163.2,58,27.2,24.3,23.3,53,198
26,M,174.3,75.4,18.6,44.5,25.3,45,233
46,M,174.6,84.3,31.3,49.5,1.9,32,198
25,F,158.7,47.9,18.5,28.5,23.8,48,178
63,M,158.7,59.5,23.5,42.3,10,28,184
51,F,165,60.6,33.5,27.5,20.5,27,97
25,M,178,82.6,20.4,44.8,14.6,54,228
29,M,181,68.6,22.5,35.6,14.8,48,188
36,M,173.5,79.2,24.5,48.6,0.3,40,199
26,M,171.6,74.7,24.5,40,12.6,47,204
36,M,188.3,97.8,20.4,52.9,5.1,33,246
52,M,173.3,85.9,22.2,45.7,13.2,35,203
22,F,170.9,62.4,27.8,34.4,17.4,34,160
44,M,174.7,76.2,23.8,39.8,16.5,36,195
30,M,168.7,59.3,17.5,39.1,-16.9,32,194
24,M,174.3,70.8,15,45.6,6.6,52,215
27,M,175,101.4,30.6,46.4,17.1,34,213
43,F,155,52.9,26,24.1,20.8,33,146
47,M,173.5,66.7,19.1,51.2,25.5,51,221
22,M,181.1,84.3,27.6,35.7,7.9,47,201
41,M,173.2,67.5,13,49.9,18,41,227
25,M,181.9,76.4,13.1,39.7,22.6,63,232
31,F,153.5,46,28.9,20,20,32,141
63,M,169.8,70.7,18.4,44.4,11.85,28,186
49,M,175.9,74.4,19.3,40.5,10.1,42,218
44,M,169.1,75.9,24.2,37.5,9.6,60,206
34,F,160.4,54.5,27.1,32.3,27.7,40,181
25,M,174.8,73.4,24.4,44.5,20.9,49,223
29,M,183,75.5,16.6,48,21.2,45,219
23,F,157.6,55.8,31.1,16.9,16.5,51,206
41,F,158.7,62.1,33.4,30.5,21.7,37,160
22,F,168.3,56.3,20.9,27.4,21.5,56,192
24,M,173,67.6,16.8,43.9,17.1,60,248
62,F,151.5,45.9,20.4,17.8,24.3,27,134
47,F,152.8,53.6,32.1,23.5,20.4,25,147
37,M,173.7,76.1,21.8,41,7.2,45,201
22,M,176.7,65.92,13.2,44,9.7,44,239
29,M,173.3,84.36,28.4,46.1,13.1,54,178
23,F,167.7,62.5,23.8,31,20.5,47,179
27,M,161.8,68.9,22.1,41.6,17.5,61,202
23,M,179.5,87.1,29.9,45.8,5.6,46,192
33,M,175.5,59.14,7.1,30.8,7.5,43,227
29,M,177.1,85.5,22.6,35.7,14.7,44,184
27,F,166.7,52.9,25.2,17,19.3,25,126
34,M,169,72.7,19,47.3,20.7,49,233
61,F,149.5,57,32.8,26.1,21.9,20,125
21,M,169.7,62.7,18.1,40.1,24.2,49,227
25,M,169,66.1,19.3,32.7,21.6,59,231
23,M,178.9,77.6,17.6,44.3,15.2,53,250
27,M,177.1,69.3,15.9,51.2,19.7,63,244
31,M,176.8,79.6,23.1,50.8,12.1,50,203
48,F,151.1,49.52,30.7,22.9,13.3,27,124
22,M,180.7,81.5,13.9,45.1,11.6,62,247
61,M,171.7,75.54,22.9,44.5,8.4,34,172
33,M,181.7,78,13.1,56.1,29.2,60,250
31,M,174.6,65.6,13.8,44.1,18.4,66,238
23,F,165.7,55.1,24.7,30.7,22.1,38,166
27,M,175.8,73.2,16.2,45.9,9.1,48,233
41,F,164.5,57.7,24.4,29.8,19,32,152
24,M,178.3,74.32,15.4,48.4,13.9,51,230
29,M,170.7,85.3,30.2,35.5,2.2,33,198
41,M,176.2,73.5,19.2,39.3,17.4,46,177
24,M,180,75.1,17.7,45.8,15.2,60,234
50,F,165.5,53.1,26.7,22,17.1,38,149
22,M,175.4,80,21,43.5,13,32,199
35,M,178.1,78.5,20.5,49.6,15.7,55,235
29,M,175.3,67.5,14.4,39,7.6,39,191
25,M,170.7,83.1,26.4,43.2,14,38,199
21,M,181.3,93.8,23.9,43.6,10.6,49,216
22,F,155.7,55.4,31.1,23.7,-11,24,112
35,M,173.1,72.1,22.8,38.5,9.4,54,205
38,M,180.9,85.1,14.7,56.5,17.8,40,245
37,F,164.1,51.7,27.9,23,-1,14,145
29,M,178.2,77.66,17,48.2,17.4,48,225
52,M,175,72.9,18.6,43,19.6,36,233
22,F,165.4,58.7,26.2,28.9,30.1,55,174
58,F,160.6,62.3,30.5,27.2,16.5,17,141
39,M,174.1,76.7,23.5,45.9,7.2,52,242
47,M,164.8,81.9,33.3,45.9,16.5,41,185
21,M,179.9,72.1,19.7,43.4,6,55,246
23,M,178,80,22.5,30.7,1.4,34,184
55,F,145.7,49.7,28.7,28.3,21,9,118
57,M,173.1,69.6,20.6,37.2,21,27,193
28,F,161.6,56,19.2,22.3,19.2,49,152
36,M,179.1,69.2,18,49.1,10.5,56,235
42,F,159,51.6,22.7,23.8,19.5,29,153
30,F,166.7,52.1,19,27.3,19.1,45,184
47,F,159.8,54.3,31.1,21.5,18.8,21,159
27,M,168.9,83.2,27.1,50.1,21.8,56,218
37,M,173.6,78.2,19.7,47.6,16.7,53,223
22,F,163.3,48.7,23.9,19.1,-2.1,26,148
31,M,176.5,77.5,20.7,51.8,-9.2,57,203
22,M,176,68.78,13.2,43.3,10.9,55,258
27,F,159.4,55,20.2,31.8,19.5,57,189
45,F,162.7,53.5,25.7,28.2,14.3,28,127
59,F,155.4,52.6,30.7,18,20,0,103
40,F,164.6,57.1,22.4,36,24.2,48,198
22,F,164.2,53,31.8,18.7,-4.6,32,150
22,F,158.7,50.5,31.3,18.5,12.8,32,151
24,F,168.4,56.7,27.2,24,15.9,31,150
27,M,162.7,75.3,21.8,50.5,15.2,65,240
22,F,165.8,62.5,33,29.7,19,30,183
31,M,164.6,62,19,39.7,16.7,45,211
25,F,157.2,43.5,22.8,21,15.9,30,145
25,F,157.2,43.2,22.4,28.8,18.5,42,160
46,M,175.3,67.5,21.9,43.2,17,38,203
34,M,172.2,67.7,21.4,42.8,14.9,59,230
23,F,160.9,58.14,28.1,26.7,15.2,43,153
34,M,170.7,67.4,23,48,6,39,215
26,M,175.6,77.08,14.3,61.5,18.2,54,234
24,F,175.1,69,25.4,36.6,20.6,37,181
52,M,166.3,74.3,26,47.1,40,40,194
42,M,172.1,84.62,28,54.5,23.6,42,206
24,F,162.4,50.92,20,30.5,20.2,46,201
39,M,180.5,69.3,23.2,41.2,19.4,48,223
21,M,176.8,70.5,15,44.7,19.85,68,238
62,M,162.4,61.7,23.1,36.9,8.6,41,169
26,M,183.3,88.7,12.8,56.7,21.7,55,274
63,M,163.7,83.7,29.3,44,9.2,29,170
31,F,155,53.5,36.1,20.4,14.3,17,147
47,M,181.9,83.4,26,42.7,7.5,32,205
31,M,171.1,71.8,16.3,51,12.5,53,201
47,M,177.9,76.3,17.1,53.9,16,43,236
26,M,169.3,56.8,9,42.3,23.7,21,197
22,F,165.7,54,27.6,25.2,12.3,27,172
37,M,179.8,76.1,14.2,54.2,19.1,58,229
43,M,181,74.3,13.9,50,23.4,58,238
41,M,174.7,79.5,21.8,51,25,44,236
25,M,165.6,62,16.5,30.9,20.4,51,209
22,M,174.2,80.6,23.8,38.6,16.3,54,236
36,M,176.6,86.7,29.8,34.3,-1.2,43,192
24,M,174.9,70.52,9.5,42.2,13.9,59,229
48,M,180.9,98.08,28.9,51.1,-4.7,25,201
27,F,152.9,47.1,22.5,24.1,20.1,29,158
27,M,178.8,71.5,13.7,44.1,14.8,40,253
61,M,169,68.1,25.5,33.3,15.1,37,190
26,M,189,83,20.8,45,16.8,48,259
26,F,163.1,56.9,25.2,28.4,12.9,27,145
21,M,179.9,70.5,16.1,38,13.5,39,199
30,M,178.4,87.5,32.2,45.1,7.6,36,177
26,M,166.7,59.4,12.4,33,12.5,53,195
43,M,170,73.8,22.7,42.4,9.5,50,204
53,M,173.7,70,20.2,44,21.3,48,184
35,M,175.1,74.2,25.5,38.8,7.1,41,198
52,M,174.6,66.7,19.6,37,-10.5,24,170
43,M,187.2,83.1,14.8,49.6,15.5,54,224
41,M,178.2,65,13,41.9,17,44,239
22,M,167.4,59.1,9.1,47.2,3.5,35,274
21,M,171.3,94.86,33.4,49.9,12.5,39,200
42,M,172.9,64,12.8,52.6,10.4,43,234
60,F,154.4,58.5,27.5,28.5,14.7,18,139
25,M,174.7,98.3,32,52.3,11,55,160
24,M,183.8,73,10.7,37.1,16.7,59,239
55,M,160.1,70.4,24.6,34.4,3.5,14,120
36,F,163.3,59.7,22.1,39.6,31.2,59,183
26,M,164.5,56.1,8.1,39.1,27.5,43,241
41,M,181.3,84.2,12.5,54.7,18.1,47,236
32,M,172.5,73.9,20,37,10.6,45,200
23,F,163.9,61.4,36.6,25.5,20,45,189
31,M,174.6,61.2,12.1,36.4,20.9,55,219
36,M,177.9,67,10.8,41.9,13.9,53,240
25,M,173,70.4,13,43.1,26.7,64,238
26,M,172.8,68.6,18.4,44.3,12.7,58,201
58,F,158.3,54.6,24.5,27.1,20.6,42,142
25,F,168.6,61.7,28.8,31.1,20,38,178
56,F,147.8,51.94,33.2,23.8,20.8,32,121
28,M,186.5,87.6,12.5,54.6,18.1,57,262
50,F,167.2,55.6,18.4,29,23,43,174
51,M,167.8,65.8,15.8,40.1,10.6,34,216
21,M,170.8,66.28,17.1,42.7,15.7,55,232
33,F,152.3,51.7,36.5,16.6,9.1,24,133
27,F,157,49.1,30.7,27.7,19.7,51,167
22,F,160.1,48.5,20,25.4,25,58,190
28,M,174.5,61.7,16.2,37.2,15,49,235
23,F,156.9,52.5,34.6,21.4,14.9,19,145
23,M,174,65.2,10.6,41.3,16.8,60,238
35,M,174.7,70.5,16.9,41.4,10.9,57,229
23,F,160.5,60.1,26.7,30,26.9,58,158
25,M,166.5,61,15.7,42.5,23.6,53,228
50,M,181.1,86,23.1,38.8,17,42,191
21,F,164.1,52.4,31.7,20.7,1.7,15,160
61,F,149.6,48.54,31.6,24.8,25,20,133
30,M,171.5,70.4,19.5,39.5,17.2,47,223
58,F,153.4,54.76,28.5,24.3,20.3,33,150
57,F,165.4,61.86,37.1,23.6,19.6,10,134
51,F,151.9,48.78,23.7,20.7,16.7,20,156
64,M,169.2,64.2,15.8,41.6,21.9,34,186
29,M,165,60,23.7,34.7,17.4,56,193
23,M,177.9,82.7,21.1,36.5,17.5,56,256
23,M,184.1,86.9,19,54,23.7,62,242
22,M,181.1,88.5,23,43,23.9,55,231
31,M,174,86.8,24.4,60.9,18.6,66,216
37,M,175.1,63.3,12.1,42.3,15.6,45,219
22,F,172.4,56.18,30.8,22.2,18.6,28,154
29,M,181.6,83.9,13.8,52.5,20.2,55,238
25,F,154.8,56.78,30.4,22.4,18.8,35,172
24,M,174.3,67.6,7.2,60.3,26.8,61,270
46,M,180.9,93.1,21.6,56.7,9.4,45,225
31,M,175,79.4,18.7,61.3,27.4,47,251
62,M,171.1,55,12.5,40.1,15.2,36,183
43,M,173.2,79.56,28.5,33,-0.6,40,188
21,M,178.6,70,17.9,37.8,13.8,48,226
52,F,160.7,55,31.4,23.6,13.1,24,141
25,M,168.8,71.76,16.7,45.4,16.6,54,214
35,F,155,46.7,17.7,21.8,22,35,137
26,F,160.2,54.3,23.6,42.3,22.9,53,190
21,M,166.7,75.6,25.8,33.7,3.7,44,173
22,F,157.3,49.7,23.7,24.5,17.5,31,161
36,M,179.6,81.1,15.9,51.2,6.8,46,216
33,M,180,75.6,13.7,48.9,19.8,72,263
22,M,174.6,71.4,24.8,44.1,5.2,26,194
30,F,168.4,73,25.8,26.6,25.3,67,186
53,M,174.8,84.1,18.4,50.7,6.3,41,186
22,F,164.4,56.8,24.6,31,23.6,43,181
21,F,163.2,75.8,35.8,31.6,14.2,31,158
60,M,165,57.9,25.3,37.9,18.7,49,197
26,F,159.8,48.8,26,22.2,15.6,40,184
63,M,172.9,69.5,25.9,39.6,17.2,38,208
61,M,169.5,82.5,24.3,43.3,7,31,184
62,M,170.8,67.4,22.7,36.5,21.2,21,181
21,M,166.5,63.6,18.2,37,10.5,52,241
25,M,174.2,76.9,20.6,49.4,18.2,52,225
23,M,180.1,82.8,20.9,45.5,12.6,51,199
60,M,174.3,72.6,21.8,36.8,7.5,38,167
42,M,168.7,63.9,22.7,49.2,18.1,53,211
27,M,181.5,98.28,23.6,53.9,11.3,51,217
27,M,158.9,68.3,26.1,53.4,18.9,56,209
